[['368', '766', '217', '494'], 52230541196]
[['529', '217', '419', '692', '120', '883', '937', '438'], 53543941424]
[['368', '684', '494', '692', '883', '937', '177', '145'], 53444741323]
[['829', '766', '722', '217', '692', '883', '937', '145'], 53677941369]
[['766', '722', '354', '217', '692', '177', '145', '438'], 53502941308]
[['529', '829', '722', '692', '937', '177', '145', '438'], 53640441196]
[['368', '766', '722', '354', '883', '937', '177', '438'], 53716541565]
[['368', '529', '829', '354', '217', '937', '177', '438'], 53801341476]
[['829', '766', '354', '217', '494', '177', '145', '438'], 53653841338]
[['368', '829', '766', '217', '494', '883', '177', '145'], 53684541557]
[['368', '829', '766', '354', '684', '419', '937', '177'], 53847041310]
[['368', '529', '722', '354', '494', '692', '145', '438'], 53765741458]
[['529', '766', '354', '684', '217', '494', '419', '120'], 53812341606]
[['529', '354', '419', '120', '883', '937', '177', '438'], 53547041404]
[['368', '529', '722', '684', '494', '937', '177', '145'], 53732441381]
[['829', '722', '354', '217', '692', '120', '937', '438'], 53622741389]
[['368', '529', '829', '217', '692', '937', '145', '438'], 53670341438]
[['766', '354', '217', '692', '120', '883', '937', '177'], 53515641549]
[['529', '829', '766', '354', '494', '692', '937', '145'], 53809141417]
[['766', '722', '217', '494', '419', '692', '120', '937'], 53592141273]
[['529', '766', '722', '354', '217', '883', '937', '145'], 53707741461]
[['829', '354', '217', '692', '883', '937', '177', '438'], 53585641097]
[['529', '722', '217', '692', '120', '883', '177', '145'], 53588441313]
[['368', '829', '354', '217', '419', '692', '883', '937'], 53743341565]
[['368', '217', '494', '692', '883', '177', '145', '438'], 53420441280]
[['217', '494', '419', '692', '120', '883', '937', '438'], 53391041283]
[['368', '722', '354', '217', '494', '937', '145', '438'], 53611441339]
[['529', '829', '684', '494', '120', '883', '937', '177'], 53619041344]
[['529', '766', '354', '684', '217', '419', '692', '177'], 53753541485]
[['529', '722', '217', '419', '692', '120', '937', '177'], 53619941481]
[['368', '354', '217', '419', '692', '883', '937', '177'], 53614241538]
[['529', '829', '722', '684', '217', '692', '177', '145'], 53727141361]
[['368', '722', '354', '217', '419', '692', '120', '883'], 53716041334]
[['368', '829', '766', '722', '217', '419', '120', '177'], 53825541391]
[['368', '829', '722', '217', '494', '419', '937', '438'], 53693141320]
[['829', '722', '354', '684', '217', '494', '692', '177'], 53707841557]
[['766', '354', '684', '120', '883', '937', '177', '145'], 53484441453]
[['368', '829', '722', '494', '692', '120', '883', '145'], 53640441253]
[['368', '529', '829', '217', '494', '883', '177', '145'], 53704541564]
[['529', '829', '722', '354', '684', '217', '692', '177'], 53814641611]
[['766', '354', '217', '494', '883', '937', '145', '438'], 53474741278]
[['529', '829', '766', '722', '354', '419', '692', '883'], 53896741574]
[['529', '766', '354', '217', '494', '419', '937', '438'], 53716841431]
[['529', '829', '722', '217', '120', '937', '177', '145'], 53663941528]
[['529', '829', '722', '684', '217', '419', '692', '937'], 53783641434]
[['529', '722', '354', '494', '692', '177', '145', '438'], 53627641210]
[['766', '722', '354', '684', '217', '419', '692', '120'], 53615441528]
[['529', '829', '217', '692', '120', '883', '937', '438'], 53627041456]
[['368', '829', '722', '354', '419', '692', '120', '177'], 53722441479]
[['529', '766', '684', '494', '120', '883', '937', '145'], 53580441200]
[['829', '722', '354', '217', '120', '883', '177', '438'], 53582041360]
[['529', '829', '766', '354', '684', '494', '692', '937'], 53855541608]
[['722', '354', '217', '494', '692', '120', '177', '145'], 53477341563]
[['529', '766', '722', '354', '419', '692', '145', '438'], 53688741416]
[['368', '766', '684', '217', '692', '883', '937', '145'], 53623941334]
[['529', '829', '766', '354', '684', '419', '937', '177'], 53859841320]
[['529', '766', '722', '354', '684', '692', '937', '177'], 53731541388]
[['529', '829', '722', '354', '419', '120', '937', '438'], 53735441464]
[['766', '684', '217', '419', '692', '120', '883', '145'], 53494241499]
[['529', '829', '722', '494', '419', '120', '177', '438'], 53734241453]
[['529', '766', '722', '354', '217', '419', '883', '937'], 53748641422]
[['722', '217', '494', '692', '120', '883', '177', '438'], 53411741307]
[['529', '354', '217', '692', '120', '177', '145', '438'], 53534341461]
[['829', '684', '419', '692', '120', '883', '937', '177'], 53553141517]
[['368', '829', '354', '684', '217', '120', '883', '937'], 53791241579]
[['829', '766', '217', '494', '692', '120', '883', '145'], 53578141367]
[['829', '684', '217', '494', '692', '120', '937', '177'], 53577341535]
[['529', '829', '766', '722', '354', '217', '494', '692'], 53944141664]
[['829', '217', '494', '692', '883', '937', '177', '145'], 53434041478]
[['368', '766', '722', '217', '494', '883', '177', '145'], 53659541514]
[['766', '722', '354', '419', '692', '937', '177', '438'], 53546941285]
[['766', '722', '684', '419', '883', '937', '145', '438'], 53442941578]
[['368', '829', '684', '494', '419', '120', '883', '937'], 53650241517]
[['829', '766', '354', '217', '419', '692', '937', '177'], 53693241591]
[['529', '766', '722', '684', '494', '419', '692', '937'], 53736841554]
[['766', '354', '217', '494', '692', '120', '883', '177'], 53510041546]
[['529', '354', '217', '120', '883', '177', '145', '438'], 53515541435]
[['529', '766', '217', '494', '419', '692', '120', '177'], 53690341514]
[['529', '684', '217', '692', '120', '883', '937', '177'], 53580541572]
[['368', '529', '829', '354', '217', '692', '177', '438'], 53803641478]
[['529', '722', '217', '494', '419', '883', '937', '438'], 53557341159]
[['766', '494', '419', '692', '883', '937', '177', '438'], 53394141219]
[['766', '722', '354', '494', '120', '883', '937', '438'], 53497041538]
[['722', '354', '217', '494', '419', '692', '883', '438'], 53521441071]
[['368', '829', '722', '217', '692', '883', '145', '438'], 53682541334]
[['529', '829', '354', '684', '692', '883', '937', '177'], 53737541594]
[['529', '722', '354', '217', '494', '692', '120', '438'], 53697341510]
[['829', '766', '722', '217', '494', '937', '177', '145'], 53660741523]
[['529', '722', '354', '419', '692', '120', '883', '145'], 53652741570]
[['829', '354', '217', '419', '120', '883', '145', '438'], 53518741321]
[['722', '354', '494', '692', '883', '937', '145', '438'], 53455841057]
[['722', '684', '217', '419', '692', '120', '883', '937'], 53556841075]
[['829', '722', '684', '217', '494', '419', '883', '937'], 53623641342]
[['368', '829', '354', '684', '419', '692', '120', '883'], 53774041328]
[['368', '529', '829', '354', '684', '494', '419', '177'], 53935141358]
[['722', '217', '120', '883', '937', '177', '145', '438'], 53367941284]
[['368', '829', '766', '722', '354', '494', '419', '937'], 53866841589]
[['829', '722', '684', '217', '494', '120', '883', '145'], 53598841338]
[['368', '354', '684', '217', '494', '883', '937', '145'], 53631641436]
[['529', '354', '419', '692', '883', '177', '145', '438'], 53523741144]
[['368', '529', '684', '494', '419', '692', '120', '177'], 53759641442]
[['529', '829', '217', '692', '120', '937', '177', '438'], 53586341456]
[['829', '766', '722', '354', '494', '120', '883', '177'], 53680441347]
[['368', '684', '217', '494', '692', '120', '883', '145'], 53586341317]
[['368', '722', '494', '692', '883', '937', '177', '145'], 53482441328]
[['529', '829', '722', '354', '692', '883', '177', '438'], 53753241220]
[['529', '829', '419', '120', '883', '937', '145', '438'], 53550141404]
[['529', '829', '217', '692', '883', '937', '177', '145'], 53572941514]
[['829', '766', '722', '217', '419', '120', '937', '177'], 53678141346]
[['368', '829', '766', '354', '494', '120', '937', '177'], 53750741306]
[['529', '722', '354', '217', '419', '120', '883', '438'], 53634241446]
[['829', '766', '354', '494', '419', '692', '883', '438'], 53672941321]
[['529', '829', '684', '494', '692', '937', '177', '145'], 53633941393]
[['722', '354', '684', '217', '419', '883', '937', '177'], 53535541259]
[['529', '722', '217', '419', '120', '883', '145', '438'], 53547541421]
[['829', '766', '354', '684', '692', '120', '883', '145'], 53647741190]
[['766', '722', '354', '684', '217', '120', '883', '145'], 53578541240]
[['368', '829', '722', '692', '120', '883', '177', '438'], 53615041569]
[['529', '722', '354', '684', '217', '120', '937', '177'], 53682241277]
[['829', '722', '354', '684', '692', '120', '937', '177'], 53645141441]
[['368', '829', '354', '217', '494', '177', '145', '438'], 53673541358]
[['368', '529', '829', '722', '217', '494', '177', '438'], 53829441467]
[['829', '766', '722', '354', '684', '494', '419', '177'], 53783641260]
[['368', '829', '766', '722', '494', '883', '937', '177'], 53740041370]
[['529', '829', '722', '354', '494', '937', '177', '438'], 53763541232]
[['529', '766', '722', '354', '684', '217', '494', '145'], 53783141473]
[['368', '529', '766', '354', '684', '217', '120', '177'], 53935541377]
[['829', '766', '217', '494', '419', '692', '120', '937'], 53656241321]
[['368', '529', '829', '354', '494', '937', '177', '438'], 53770341451]
[['829', '722', '217', '419', '692', '120', '883', '177'], 53578841613]
[['368', '529', '766', '354', '684', '419', '120', '883'], 53923741646]
[['529', '217', '494', '419', '120', '937', '177', '438'], 53525741424]
[['529', '722', '217', '494', '883', '177', '145', '438'], 53519941162]
[['368', '529', '722', '419', '883', '937', '145', '438'], 53673741412]
[['766', '354', '684', '217', '494', '419', '692', '177'], 53625641432]
[['368', '829', '354', '494', '419', '692', '177', '438'], 53657441333]
[['529', '722', '354', '494', '692', '883', '177', '145'], 53602041467]
[['722', '217', '494', '419', '120', '883', '937', '438'], 53422841281]
[['529', '722', '354', '494', '419', '692', '883', '937'], 53660241507]
[['368', '722', '684', '692', '883', '937', '177', '145'], 53572641336]
[['766', '722', '354', '692', '120', '177', '145', '438'], 53457041547]
[['829', '766', '354', '692', '120', '177', '145', '438'], 53511041557]
[['368', '829', '692', '120', '883', '937', '145', '438'], 53517641548]
[['368', '829', '494', '419', '120', '883', '145', '438'], 53518941528]
[['766', '722', '354', '684', '419', '692', '883', '177'], 53584441398]
[['529', '829', '722', '692', '883', '177', '145', '438'], 53669441189]
[['529', '722', '684', '494', '692', '937', '177', '145'], 53599041339]
[['368', '829', '354', '684', '217', '692', '120', '937'], 53756941561]
[['529', '829', '766', '722', '684', '217', '120', '937'], 53823441452]
[['766', '722', '217', '494', '120', '883', '937', '177'], 53512241301]
[['368', '217', '494', '120', '883', '937', '177', '145'], 53477841463]
[['829', '684', '692', '883', '937', '177', '145', '438'], 53425041562]
[['529', '829', '722', '120', '883', '937', '177', '438'], 53650941437]
[['368', '829', '722', '354', '494', '937', '177', '145'], 53704141516]
[['829', '766', '354', '684', '419', '120', '883', '937'], 53701541116]
[['829', '722', '354', '217', '494', '692', '883', '438'], 53670941130]
[['368', '829', '766', '722', '217', '494', '120', '177'], 53814441391]
[['829', '766', '722', '354', '494', '937', '177', '438'], 53719641346]
[['722', '354', '684', '494', '419', '692', '937', '177'], 53558941307]
[['368', '722', '217', '494', '692', '937', '177', '438'], 53533041308]
[['766', '722', '419', '692', '120', '883', '937', '438'], 53509341507]
[['494', '419', '120', '883', '937', '177', '145', '438'], 53235841211]
[['829', '766', '722', '354', '684', '419', '692', '177'], 53720741456]
[['368', '829', '684', '217', '419', '120', '937', '177'], 53709741365]
[['766', '722', '217', '494', '692', '883', '937', '177'], 53493941481]
[['368', '722', '354', '217', '419', '937', '177', '438'], 53650241335]
[['766', '354', '217', '120', '883', '937', '145', '438'], 53455141529]
[['368', '829', '722', '354', '684', '217', '419', '937'], 53825141603]
[['529', '829', '722', '354', '684', '120', '883', '177'], 53783841373]
[['529', '829', '766', '684', '217', '692', '120', '937'], 53770841429]
[['368', '722', '354', '494', '120', '883', '177', '438'], 53597341576]
[['529', '829', '766', '722', '217', '419', '692', '438'], 53819241452]
[['368', '529', '829', '722', '494', '692', '120', '145'], 53813141316]
[['368', '529', '692', '883', '937', '177', '145', '438'], 53529841393]
[['354', '684', '217', '494', '692', '883', '937', '145'], 53494241393]
[['368', '529', '766', '684', '217', '419', '120', '177'], 53892141353]
[['529', '829', '354', '684', '494', '883', '177', '145'], 53709041521]
[['368', '829', '684', '217', '419', '692', '883', '937'], 53710641560]
[['368', '354', '684', '419', '692', '120', '937', '177'], 53649241387]
[['368', '722', '354', '494', '419', '120', '937', '438'], 53622941571]
[['368', '722', '354', '692', '883', '937', '177', '438'], 53603641318]
[['722', '494', '419', '883', '937', '177', '145', '438'], 5332793977]
[['529', '766', '354', '692', '883', '937', '177', '145'], 53601741483]
[['722', '354', '217', '494', '692', '883', '937', '438'], 53501341079]
[['529', '829', '722', '494', '692', '883', '177', '145'], 53663941411]
[['722', '684', '494', '692', '120', '883', '177', '145'], 53440441304]
[['529', '829', '354', '684', '217', '419', '937', '177'], 53790141399]
[['368', '829', '354', '217', '494', '692', '937', '438'], 53683641357]
[['529', '829', '766', '217', '494', '419', '120', '937'], 53794841617]
[['368', '829', '766', '354', '684', '120', '883', '145'], 53797341411]
[['368', '829', '354', '494', '419', '883', '937', '438'], 53671141310]
[['368', '766', '722', '684', '692', '937', '177', '145'], 53614041353]
[['368', '829', '354', '684', '494', '120', '883', '145'], 53704241375]
[['368', '529', '829', '494', '419', '692', '120', '177'], 53739441513]
[['766', '722', '217', '419', '120', '937', '177', '438'], 53499741509]
[['766', '722', '217', '419', '120', '937', '145', '438'], 53443641503]
[['829', '722', '354', '684', '217', '419', '120', '883'], 53684541355]
[['829', '722', '354', '684', '494', '692', '937', '177'], 53676441457]
[['368', '766', '354', '684', '692', '120', '883', '145'], 53680641345]
[['829', '722', '354', '419', '692', '120', '883', '145'], 53605841586]
[['766', '354', '684', '217', '419', '692', '883', '937'], 53621741124]
[['829', '766', '722', '354', '120', '937', '177', '145'], 53652141536]
[['829', '766', '354', '419', '120', '937', '177', '438'], 53608541541]
[['368', '722', '354', '217', '419', '692', '120', '177'], 53673541486]
